[INFO] [1729576646.014132]: Waiting for sensor data...
[INFO] [1729576646.115336]: Calculated Dynamic CoM: x=2.8804118793, y=-2.35292081753, z=42.0237904441
[INFO] [1729576651.815978]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.816163]: Calculated Dynamic ZMP: x=9.33421594119, y=6.83211915678
[INFO] [1729576651.816495]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.915681]: Calculated Dynamic CoM: x=18.2818111624, y=1.32707769336, z=37.7594163294
[INFO] [1729576651.915996]: Projected CoM on the ground: x=18.2818111624, y=1.32707769336, z=0
[INFO] [1729576651.916184]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.916350]: Calculated Dynamic ZMP: x=33.8798285202, y=9.91385491242
[INFO] [1729576651.916633]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576652.015071]: Calculated Dynamic CoM: x=6.56829729039, y=-2.41356963583, z=41.3908129424
[INFO] [1729576652.015586]: Projected CoM on the ground: x=6.56829729039, y=-2.41356963583, z=0
[INFO] [1729576652.015886]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.016108]: Calculated Dynamic ZMP: x=7.95620015824, y=-3.96178333483
[INFO] [1729576652.016454]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.115386]: Calculated Dynamic CoM: x=11.3768677204, y=-7.01513244446, z=39.777258689
[INFO] [1729576652.115670]: Projected CoM on the ground: x=11.3768677204, y=-7.01513244446, z=0
[INFO] [1729576652.115844]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.115986]: Calculated Dynamic ZMP: x=18.9410599492, y=-21.3355257972
[INFO] [1729576652.116192]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.215688]: Calculated Dynamic CoM: x=10.0549126982, y=-3.182164228, z=40.6075939201
[INFO] [1729576652.215991]: Projected CoM on the ground: x=10.0549126982, y=-3.182164228, z=0
[INFO] [1729576652.216230]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.216546]: Calculated Dynamic ZMP: x=15.9143952472, y=-7.87800106904
[INFO] [1729576652.216909]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.315634]: Calculated Dynamic CoM: x=8.51452064219, y=-2.08118909163, z=41.0222354239
[INFO] [1729576652.315940]: Projected CoM on the ground: x=8.51452064219, y=-2.08118909163, z=0
[INFO] [1729576652.316150]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.316316]: Calculated Dynamic ZMP: x=11.2751726566, y=-1.90983461859
[INFO] [1729576652.316562]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.415525]: Calculated Dynamic CoM: x=0.0298169012655, y=-2.14632102253, z=41.8762222111
[INFO] [1729576652.415999]: Projected CoM on the ground: x=0.0298169012655, y=-2.14632102253, z=0
[INFO] [1729576652.416238]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.416434]: Calculated Dynamic ZMP: x=-6.97066350108, y=6.20564591547
[INFO] [1729576652.416810]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576652.515573]: Calculated Dynamic CoM: x=14.9130453563, y=1.50132618421, z=39.1426444791
[INFO] [1729576652.515898]: Projected CoM on the ground: x=14.9130453563, y=1.50132618421, z=0
[INFO] [1729576652.516258]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.516509]: Calculated Dynamic ZMP: x=23.3723690114, y=9.75793848115
[INFO] [1729576652.516858]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576652.615331]: Calculated Dynamic CoM: x=8.95602925538, y=-2.0232864516, z=40.8804832104
[INFO] [1729576652.615830]: Projected CoM on the ground: x=8.95602925538, y=-2.0232864516, z=0
[INFO] [1729576652.616251]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.616466]: Calculated Dynamic ZMP: x=12.6925933956, y=-1.57144724352
[INFO] [1729576652.616801]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.715676]: Calculated Dynamic CoM: x=0.511974650285, y=-2.10591035141, z=41.8248735157
[INFO] [1729576652.715988]: Projected CoM on the ground: x=0.511974650285, y=-2.10591035141, z=0
[INFO] [1729576652.716175]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.716341]: Calculated Dynamic ZMP: x=-4.32970682191, y=-0.290547785931
[INFO] [1729576652.716582]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576652.815644]: Calculated Dynamic CoM: x=9.14637423949, y=-3.70126703976, z=40.6729388378
[INFO] [1729576652.815987]: Projected CoM on the ground: x=9.14637423949, y=-3.70126703976, z=0
[INFO] [1729576652.816261]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.816469]: Calculated Dynamic ZMP: x=14.3622495787, y=-11.4621945485
[INFO] [1729576652.816927]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.915851]: Calculated Dynamic CoM: x=12.2181766769, y=-2.84170891054, z=39.9140586236
[INFO] [1729576652.916235]: Projected CoM on the ground: x=12.2181766769, y=-2.84170891054, z=0
[INFO] [1729576652.916489]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576652.916681]: Calculated Dynamic ZMP: x=17.8680916627, y=-4.65765709579
[INFO] [1729576652.917077]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.015434]: Calculated Dynamic CoM: x=1.41943493821, y=-2.23472873833, z=41.7461020925
[INFO] [1729576653.015894]: Projected CoM on the ground: x=1.41943493821, y=-2.23472873833, z=0
[INFO] [1729576653.016135]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.016341]: Calculated Dynamic ZMP: x=-2.88609793825, y=-5.98725644039
[INFO] [1729576653.016779]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.115750]: Calculated Dynamic CoM: x=11.6996107433, y=0.449169228872, z=40.1495420477
[INFO] [1729576653.116062]: Projected CoM on the ground: x=11.6996107433, y=0.449169228872, z=0
[INFO] [1729576653.116262]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.116539]: Calculated Dynamic ZMP: x=18.5193730325, y=9.82316673908
[INFO] [1729576653.116999]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576653.215371]: Calculated Dynamic CoM: x=9.8881391967, y=-2.47923990707, z=40.5586330449
[INFO] [1729576653.215707]: Projected CoM on the ground: x=9.8881391967, y=-2.47923990707, z=0
[INFO] [1729576653.215976]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.216200]: Calculated Dynamic ZMP: x=14.3601644724, y=-3.80188245279
[INFO] [1729576653.216466]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.315835]: Calculated Dynamic CoM: x=4.47884238953, y=-2.24757637171, z=41.5181108129
[INFO] [1729576653.316138]: Projected CoM on the ground: x=4.47884238953, y=-2.24757637171, z=0
[INFO] [1729576653.316327]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.316536]: Calculated Dynamic ZMP: x=3.91800177238, y=-3.48217549702
[INFO] [1729576653.317068]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.415748]: Calculated Dynamic CoM: x=9.71330104708, y=-3.14838204582, z=40.5596729551
[INFO] [1729576653.416124]: Projected CoM on the ground: x=9.71330104708, y=-3.14838204582, z=0
[INFO] [1729576653.416373]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.416652]: Calculated Dynamic ZMP: x=15.6551071759, y=-8.24070014542
[INFO] [1729576653.416998]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.515642]: Calculated Dynamic CoM: x=9.80965897108, y=-2.98197375063, z=40.5564734721
[INFO] [1729576653.515943]: Projected CoM on the ground: x=9.80965897108, y=-2.98197375063, z=0
[INFO] [1729576653.516129]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.516297]: Calculated Dynamic ZMP: x=13.8603399, y=-5.84579186325
[INFO] [1729576653.516625]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.615596]: Calculated Dynamic CoM: x=-0.638919814872, y=-2.15767841615, z=41.7710134507
[INFO] [1729576653.615907]: Projected CoM on the ground: x=-0.638919814872, y=-2.15767841615, z=0
[INFO] [1729576653.616168]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.616516]: Calculated Dynamic ZMP: x=-8.29171026098, y=0.40343062209
[INFO] [1729576653.616902]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576653.715675]: Calculated Dynamic CoM: x=11.0153310457, y=0.0445914527757, z=40.3493195291
[INFO] [1729576653.716073]: Projected CoM on the ground: x=11.0153310457, y=0.0445914527757, z=0
[INFO] [1729576653.716323]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.716560]: Calculated Dynamic ZMP: x=16.6331225062, y=7.8632723866
[INFO] [1729576653.716901]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576653.815628]: Calculated Dynamic CoM: x=10.1151966633, y=-1.93532263486, z=40.5139518456
[INFO] [1729576653.815938]: Projected CoM on the ground: x=10.1151966633, y=-1.93532263486, z=0
[INFO] [1729576653.816230]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.816575]: Calculated Dynamic ZMP: x=14.9990460216, y=-1.1886789184
[INFO] [1729576653.816947]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576653.915618]: Calculated Dynamic CoM: x=4.12735839209, y=-2.53851395386, z=41.4783438296
[INFO] [1729576653.916006]: Projected CoM on the ground: x=4.12735839209, y=-2.53851395386, z=0
[INFO] [1729576653.916243]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576653.916438]: Calculated Dynamic ZMP: x=3.35034179434, y=-7.04635179479
[INFO] [1729576653.916821]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576654.015648]: Calculated Dynamic CoM: x=9.12506042246, y=-3.70722173382, z=40.5439503611
[INFO] [1729576654.015954]: Projected CoM on the ground: x=9.12506042246, y=-3.70722173382, z=0
[INFO] [1729576654.016143]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576654.016308]: Calculated Dynamic ZMP: x=13.8560903891, y=-10.7929126764
[INFO] [1729576654.016633]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576654.115711]: Calculated Dynamic CoM: x=9.76234117373, y=-3.0489139484, z=40.4342797032
[INFO] [1729576654.116044]: Projected CoM on the ground: x=9.76234117373, y=-3.0489139484, z=0
[INFO] [1729576654.116235]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576654.116400]: Calculated Dynamic ZMP: x=13.9924115296, y=-6.29147241592
[INFO] [1729576654.116652]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
