[INFO] [1729576386.517209]: Waiting for sensor data...
[INFO] [1729576386.617573]: Calculated Dynamic CoM: x=1.9333196036, y=-1.20369084937, z=25.8671640933
[INFO] [1729576392.317848]: Projected CoM on the ground: x=-2.51907293178, y=-1.296789122, z=0
[INFO] [1729576392.318019]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.318197]: Calculated Dynamic ZMP: x=-5.43691879993, y=2.03986948075
[INFO] [1729576392.318452]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576392.417960]: Calculated Dynamic CoM: x=8.07216051315, y=0.524319208124, z=24.6885594076
[INFO] [1729576392.418302]: Projected CoM on the ground: x=8.07216051315, y=0.524319208124, z=0
[INFO] [1729576392.418485]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.418614]: Calculated Dynamic ZMP: x=17.2225487358, y=5.75719148721
[INFO] [1729576392.418815]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576392.517455]: Calculated Dynamic CoM: x=2.43975217721, y=-0.942272057207, z=25.8708105799
[INFO] [1729576392.517732]: Projected CoM on the ground: x=2.43975217721, y=-0.942272057207, z=0
[INFO] [1729576392.517947]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.518129]: Calculated Dynamic ZMP: x=4.71947577721, y=-0.363749782997
[INFO] [1729576392.518384]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.617509]: Calculated Dynamic CoM: x=0.485856695197, y=-1.11238317085, z=26.0249369575
[INFO] [1729576392.617877]: Projected CoM on the ground: x=0.485856695197, y=-1.11238317085, z=0
[INFO] [1729576392.618207]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.618431]: Calculated Dynamic ZMP: x=1.25236073591, y=-5.95457196346
[INFO] [1729576392.618663]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.717461]: Calculated Dynamic CoM: x=6.22912782989, y=-1.77953430148, z=25.2213686641
[INFO] [1729576392.717738]: Projected CoM on the ground: x=6.22912782989, y=-1.77953430148, z=0
[INFO] [1729576392.717902]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.718096]: Calculated Dynamic ZMP: x=13.133024418, y=-5.0731050552
[INFO] [1729576392.718313]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.817531]: Calculated Dynamic CoM: x=4.81880697911, y=-1.24888325386, z=25.5457483845
[INFO] [1729576392.817999]: Projected CoM on the ground: x=4.81880697911, y=-1.24888325386, z=0
[INFO] [1729576392.818204]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.818344]: Calculated Dynamic ZMP: x=9.05899170744, y=-2.36059350535
[INFO] [1729576392.818581]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.917493]: Calculated Dynamic CoM: x=-1.90840592098, y=-0.978242330894, z=25.8838502306
[INFO] [1729576392.917781]: Projected CoM on the ground: x=-1.90840592098, y=-0.978242330894, z=0
[INFO] [1729576392.917996]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.918193]: Calculated Dynamic ZMP: x=-4.42172070564, y=-1.42417317497
[INFO] [1729576392.918454]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.017995]: Calculated Dynamic CoM: x=7.48446128537, y=0.534904164936, z=24.8613219405
[INFO] [1729576393.018322]: Projected CoM on the ground: x=7.48446128537, y=0.534904164936, z=0
[INFO] [1729576393.018525]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.018703]: Calculated Dynamic ZMP: x=16.1979298629, y=6.40493193983
[INFO] [1729576393.018979]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576393.117552]: Calculated Dynamic CoM: x=3.14885704769, y=-0.989315033994, z=25.7309935217
[INFO] [1729576393.117884]: Projected CoM on the ground: x=3.14885704769, y=-0.989315033994, z=0
[INFO] [1729576393.118190]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.118387]: Calculated Dynamic ZMP: x=5.87094541628, y=-0.902936677799
[INFO] [1729576393.118722]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.217559]: Calculated Dynamic CoM: x=1.89171576702, y=-1.81742383765, z=25.8209643686
[INFO] [1729576393.217952]: Projected CoM on the ground: x=1.89171576702, y=-1.81742383765, z=0
[INFO] [1729576393.218168]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.218375]: Calculated Dynamic ZMP: x=4.74528747153, y=-12.5288194245
[INFO] [1729576393.218669]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.317445]: Calculated Dynamic CoM: x=4.6564065966, y=-1.45253916695, z=25.4710573832
[INFO] [1729576393.317731]: Projected CoM on the ground: x=4.6564065966, y=-1.45253916695, z=0
[INFO] [1729576393.317954]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.318146]: Calculated Dynamic ZMP: x=10.0749895937, y=-4.16101900336
[INFO] [1729576393.318442]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.417506]: Calculated Dynamic CoM: x=4.53358072678, y=-1.0713388069, z=25.5133767639
[INFO] [1729576393.417817]: Projected CoM on the ground: x=4.53358072678, y=-1.0713388069, z=0
[INFO] [1729576393.418007]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.418193]: Calculated Dynamic ZMP: x=8.35793685506, y=-1.3933844906
[INFO] [1729576393.418488]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.517509]: Calculated Dynamic CoM: x=-2.42852631755, y=-1.36792218797, z=25.7644729344
[INFO] [1729576393.517828]: Projected CoM on the ground: x=-2.42852631755, y=-1.36792218797, z=0
[INFO] [1729576393.518000]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.518133]: Calculated Dynamic ZMP: x=-5.28211505256, y=2.86471173992
[INFO] [1729576393.518327]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576393.617588]: Calculated Dynamic CoM: x=7.12332643315, y=0.568730725983, z=24.9283341486
[INFO] [1729576393.617855]: Projected CoM on the ground: x=7.12332643315, y=0.568730725983, z=0
[INFO] [1729576393.618015]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.618162]: Calculated Dynamic ZMP: x=15.0098489754, y=6.56875584774
[INFO] [1729576393.618766]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576393.717507]: Calculated Dynamic CoM: x=2.92135131261, y=-0.717165361328, z=25.7595969763
[INFO] [1729576393.718016]: Projected CoM on the ground: x=2.92135131261, y=-0.717165361328, z=0
[INFO] [1729576393.718215]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.718408]: Calculated Dynamic ZMP: x=5.47084686268, y=1.50002037376
[INFO] [1729576393.718655]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576393.817593]: Calculated Dynamic CoM: x=1.27218962941, y=-1.46033435736, z=25.8901471227
[INFO] [1729576393.817914]: Projected CoM on the ground: x=1.27218962941, y=-1.46033435736, z=0
[INFO] [1729576393.818133]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.818328]: Calculated Dynamic ZMP: x=3.6382664955, y=-12.1978127155
[INFO] [1729576393.818648]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576393.917522]: Calculated Dynamic CoM: x=4.18836869977, y=-1.75486710027, z=25.5523625192
[INFO] [1729576393.917851]: Projected CoM on the ground: x=4.18836869977, y=-1.75486710027, z=0
[INFO] [1729576393.918127]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576393.918289]: Calculated Dynamic ZMP: x=8.88037699264, y=-6.36019412342
[INFO] [1729576393.918535]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.017534]: Calculated Dynamic CoM: x=4.77459366257, y=-0.988247561448, z=25.4899208678
[INFO] [1729576394.017826]: Projected CoM on the ground: x=4.77459366257, y=-0.988247561448, z=0
[INFO] [1729576394.017996]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.018139]: Calculated Dynamic ZMP: x=8.67577508446, y=-0.929900121798
[INFO] [1729576394.018370]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.117465]: Calculated Dynamic CoM: x=-3.44676013098, y=-1.09934223334, z=25.6683868221
[INFO] [1729576394.117765]: Projected CoM on the ground: x=-3.44676013098, y=-1.09934223334, z=0
[INFO] [1729576394.117991]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.118132]: Calculated Dynamic ZMP: x=-8.1500577062, y=-0.0965782486153
[INFO] [1729576394.118337]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576394.217879]: Calculated Dynamic CoM: x=6.19615582377, y=0.604162650217, z=25.16725534
[INFO] [1729576394.218203]: Projected CoM on the ground: x=6.19615582377, y=0.604162650217, z=0
[INFO] [1729576394.218432]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.218631]: Calculated Dynamic ZMP: x=12.7008104576, y=7.32926747056
[INFO] [1729576394.218907]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576394.317620]: Calculated Dynamic CoM: x=3.72777819176, y=-0.489227400033, z=25.6443271204
[INFO] [1729576394.317909]: Projected CoM on the ground: x=3.72777819176, y=-0.489227400033, z=0
[INFO] [1729576394.318136]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.318328]: Calculated Dynamic ZMP: x=7.20975382506, y=2.85144856246
[INFO] [1729576394.318617]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576394.417585]: Calculated Dynamic CoM: x=-2.66446247185, y=-0.71586636275, z=25.8006796613
[INFO] [1729576394.417919]: Projected CoM on the ground: x=-2.66446247185, y=-0.71586636275, z=0
[INFO] [1729576394.418138]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.418322]: Calculated Dynamic ZMP: x=-5.58552601858, y=-4.01979643454
[INFO] [1729576394.418732]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.517552]: Calculated Dynamic CoM: x=3.36007308364, y=-1.52422805124, z=25.6890809004
[INFO] [1729576394.517963]: Projected CoM on the ground: x=3.36007308364, y=-1.52422805124, z=0
[INFO] [1729576394.518235]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.518434]: Calculated Dynamic ZMP: x=7.74115996571, y=-6.17588032972
[INFO] [1729576394.518793]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.617603]: Calculated Dynamic CoM: x=4.36177819733, y=-1.16157057493, z=25.5656173733
[INFO] [1729576394.617947]: Projected CoM on the ground: x=4.36177819733, y=-1.16157057493, z=0
[INFO] [1729576394.618176]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.618364]: Calculated Dynamic ZMP: x=8.13933835788, y=-1.94588396792
[INFO] [1729576394.618628]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.717598]: Calculated Dynamic CoM: x=-2.39769224777, y=-1.0084280381, z=25.8126250886
[INFO] [1729576394.717900]: Projected CoM on the ground: x=-2.39769224777, y=-1.0084280381, z=0
[INFO] [1729576394.718128]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.718309]: Calculated Dynamic ZMP: x=-5.52170699607, y=-0.912943112057
[INFO] [1729576394.718576]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576394.817786]: Calculated Dynamic CoM: x=4.29563913065, y=-0.35500727916, z=25.5891078719
[INFO] [1729576394.818128]: Projected CoM on the ground: x=4.29563913065, y=-0.35500727916, z=0
[INFO] [1729576394.818598]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.819460]: Calculated Dynamic ZMP: x=8.11346737662, y=3.10547897853
[INFO] [1729576394.820819]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576394.917561]: Calculated Dynamic CoM: x=3.58048447181, y=-0.908072686206, z=25.6817088971
[INFO] [1729576394.918157]: Projected CoM on the ground: x=3.58048447181, y=-0.908072686206, z=0
[INFO] [1729576394.918415]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576394.918643]: Calculated Dynamic ZMP: x=7.30656866834, y=-0.217426809059
[INFO] [1729576394.919002]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.017630]: Calculated Dynamic CoM: x=-0.737269213945, y=-0.843880188097, z=25.95004017
[INFO] [1729576395.018003]: Projected CoM on the ground: x=-0.737269213945, y=-0.843880188097, z=0
[INFO] [1729576395.018222]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.018412]: Calculated Dynamic ZMP: x=-1.23060532298, y=-8.55129650619
[INFO] [1729576395.018697]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.117602]: Calculated Dynamic CoM: x=1.99332264068, y=-1.41461584824, z=25.865340981
[INFO] [1729576395.117943]: Projected CoM on the ground: x=1.99332264068, y=-1.41461584824, z=0
[INFO] [1729576395.118167]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.118389]: Calculated Dynamic ZMP: x=4.21547608991, y=-6.22222241403
[INFO] [1729576395.118669]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.217910]: Calculated Dynamic CoM: x=4.38063401312, y=-1.11435302869, z=25.5962597944
[INFO] [1729576395.218303]: Projected CoM on the ground: x=4.38063401312, y=-1.11435302869, z=0
[INFO] [1729576395.218516]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.218739]: Calculated Dynamic ZMP: x=8.10917432395, y=-1.65801064792
[INFO] [1729576395.219063]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.317537]: Calculated Dynamic CoM: x=-4.02264463937, y=-0.74602467912, z=25.6605372434
[INFO] [1729576395.317937]: Projected CoM on the ground: x=-4.02264463937, y=-0.74602467912, z=0
[INFO] [1729576395.318170]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.318402]: Calculated Dynamic ZMP: x=-8.65929088689, y=-2.70785981714
[INFO] [1729576395.318736]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.417557]: Calculated Dynamic CoM: x=2.92673006711, y=-0.429416903381, z=25.8309333423
[INFO] [1729576395.417858]: Projected CoM on the ground: x=2.92673006711, y=-0.429416903381, z=0
[INFO] [1729576395.418063]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.418310]: Calculated Dynamic ZMP: x=5.27624316756, y=3.76997990749
[INFO] [1729576395.418600]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576395.517608]: Calculated Dynamic CoM: x=3.61047261351, y=-0.535222909614, z=25.7356826074
[INFO] [1729576395.517937]: Projected CoM on the ground: x=3.61047261351, y=-0.535222909614, z=0
[INFO] [1729576395.518137]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.518311]: Calculated Dynamic ZMP: x=7.19274369193, y=2.81122124362
[INFO] [1729576395.518576]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576395.617769]: Calculated Dynamic CoM: x=-1.74982348805, y=-0.634896556328, z=25.9435000532
[INFO] [1729576395.618097]: Projected CoM on the ground: x=-1.74982348805, y=-0.634896556328, z=0
[INFO] [1729576395.618363]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.618556]: Calculated Dynamic ZMP: x=-3.49886412658, y=-7.31791117091
[INFO] [1729576395.618842]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.717581]: Calculated Dynamic CoM: x=1.45059616994, y=-1.3147717998, z=25.9384017357
[INFO] [1729576395.717954]: Projected CoM on the ground: x=1.45059616994, y=-1.3147717998, z=0
[INFO] [1729576395.718169]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.718344]: Calculated Dynamic ZMP: x=3.20591296977, y=-6.41041321816
[INFO] [1729576395.718665]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.817571]: Calculated Dynamic CoM: x=5.40960099972, y=-1.36748351054, z=25.4129103778
[INFO] [1729576395.818038]: Projected CoM on the ground: x=5.40960099972, y=-1.36748351054, z=0
[INFO] [1729576395.818286]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.818485]: Calculated Dynamic ZMP: x=10.1680563499, y=-2.82120675164
[INFO] [1729576395.818783]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576395.917541]: Calculated Dynamic CoM: x=3.74247796026, y=-1.85251574241, z=25.6502647938
[INFO] [1729576395.917963]: Projected CoM on the ground: x=3.74247796026, y=-1.85251574241, z=0
[INFO] [1729576395.918208]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576395.918420]: Calculated Dynamic ZMP: x=8.39675465325, y=-8.07155065504
[INFO] [1729576395.918730]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576396.017630]: Calculated Dynamic CoM: x=8.40031220586, y=0.0767487911245, z=24.5797881435
[INFO] [1729576396.017937]: Projected CoM on the ground: x=8.40031220586, y=0.0767487911245, z=0
[INFO] [1729576396.018134]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.018304]: Calculated Dynamic ZMP: x=14.4075279706, y=2.32551615267
[INFO] [1729576396.018563]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576396.117565]: Calculated Dynamic CoM: x=2.1365356233, y=-0.677230462395, z=25.8434771215
[INFO] [1729576396.117883]: Projected CoM on the ground: x=2.1365356233, y=-0.677230462395, z=0
[INFO] [1729576396.118086]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.118262]: Calculated Dynamic ZMP: x=4.24955038341, y=3.39297366116
[INFO] [1729576396.118534]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576396.217581]: Calculated Dynamic CoM: x=-1.35938813543, y=-0.786343139855, z=25.8788372886
[INFO] [1729576396.218113]: Projected CoM on the ground: x=-1.35938813543, y=-0.786343139855, z=0
[INFO] [1729576396.218572]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.218849]: Calculated Dynamic ZMP: x=-2.45793064656, y=-5.00063345184
[INFO] [1729576396.219232]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576396.317553]: Calculated Dynamic CoM: x=-3.23656348991, y=-0.648316274643, z=25.7037199165
[INFO] [1729576396.317924]: Projected CoM on the ground: x=-3.23656348991, y=-0.648316274643, z=0
[INFO] [1729576396.318221]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.318421]: Calculated Dynamic ZMP: x=-5.42785659703, y=-2.68210475963
[INFO] [1729576396.318770]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576396.417522]: Calculated Dynamic CoM: x=3.8119568515, y=-1.23134506507, z=25.5979480438
[INFO] [1729576396.417795]: Projected CoM on the ground: x=3.8119568515, y=-1.23134506507, z=0
[INFO] [1729576396.418022]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.418196]: Calculated Dynamic ZMP: x=7.48276394877, y=-2.64466974088
[INFO] [1729576396.418427]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576396.517445]: Calculated Dynamic CoM: x=1.38813728295, y=-0.661024534894, z=25.8599742408
[INFO] [1729576396.517757]: Projected CoM on the ground: x=1.38813728295, y=-0.661024534894, z=0
[INFO] [1729576396.517994]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.518201]: Calculated Dynamic ZMP: x=2.84132605515, y=7.21102544929
[INFO] [1729576396.518471]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576396.617517]: Calculated Dynamic CoM: x=-1.82128493297, y=-1.2053317843, z=25.8092497978
[INFO] [1729576396.617786]: Projected CoM on the ground: x=-1.82128493297, y=-1.2053317843, z=0
[INFO] [1729576396.617948]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.618088]: Calculated Dynamic ZMP: x=-3.6837127782, y=1.58946530351
[INFO] [1729576396.618281]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576396.717448]: Calculated Dynamic CoM: x=4.57684136211, y=-0.289105173431, z=25.4590730502
[INFO] [1729576396.717761]: Projected CoM on the ground: x=4.57684136211, y=-0.289105173431, z=0
[INFO] [1729576396.718013]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.718195]: Calculated Dynamic ZMP: x=9.05754606536, y=3.62520090539
[INFO] [1729576396.718528]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576396.817384]: Calculated Dynamic CoM: x=4.5180473971, y=-0.610042090045, z=25.4725950591
[INFO] [1729576396.817796]: Projected CoM on the ground: x=4.5180473971, y=-0.610042090045, z=0
[INFO] [1729576396.818090]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576396.818327]: Calculated Dynamic ZMP: x=9.27331767239, y=1.72078249975
[INFO] [1729576396.818691]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
