[INFO] [1729841850.249277]: Waiting for sensor data...
[INFO] [1729841850.351661]: Calculated Dynamic CoM: x=11.2952905123, y=-2.26934309342, z=40.5674155334
[INFO] [1729841856.050416]: Projected CoM on the ground: x=14.0142165314, y=-3.99378989093, z=0
[INFO] [1729841856.050641]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.050839]: Calculated Dynamic ZMP: x=74.0737791638, y=-37.3522933444
[INFO] [1729841856.051095]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.150162]: Calculated Dynamic CoM: x=8.19552171868, y=-2.53092451726, z=40.9543396158
[INFO] [1729841856.150443]: Projected CoM on the ground: x=8.19552171868, y=-2.53092451726, z=0
[INFO] [1729841856.150653]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.150855]: Calculated Dynamic ZMP: x=22.6323201565, y=-11.4530691921
[INFO] [1729841856.151112]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.250171]: Calculated Dynamic CoM: x=2.31443176638, y=-2.28374006085, z=41.7001532154
[INFO] [1729841856.250458]: Projected CoM on the ground: x=2.31443176638, y=-2.28374006085, z=0
[INFO] [1729841856.250675]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.250846]: Calculated Dynamic ZMP: x=-18.2363954664, y=-22.8074418552
[INFO] [1729841856.251061]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.350157]: Calculated Dynamic CoM: x=11.6605799066, y=-0.598114241151, z=40.1523084086
[INFO] [1729841856.350438]: Projected CoM on the ground: x=11.6605799066, y=-0.598114241151, z=0
[INFO] [1729841856.350634]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.350767]: Calculated Dynamic ZMP: x=48.1951058469, y=30.7774074058
[INFO] [1729841856.350950]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841856.450881]: Calculated Dynamic CoM: x=7.47759013173, y=-2.49046467433, z=41.0701428732
[INFO] [1729841856.451157]: Projected CoM on the ground: x=7.47759013173, y=-2.49046467433, z=0
[INFO] [1729841856.451373]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.451545]: Calculated Dynamic ZMP: x=20.4474756602, y=-12.7838920439
[INFO] [1729841856.451790]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.550816]: Calculated Dynamic CoM: x=7.4578014024, y=-2.98224906851, z=41.0342623862
[INFO] [1729841856.551190]: Projected CoM on the ground: x=7.4578014024, y=-2.98224906851, z=0
[INFO] [1729841856.551438]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.551652]: Calculated Dynamic ZMP: x=23.694191752, y=-31.6598256375
[INFO] [1729841856.551907]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.650181]: Calculated Dynamic CoM: x=11.950761262, y=-3.78420835878, z=39.8778457516
[INFO] [1729841856.650467]: Projected CoM on the ground: x=11.950761262, y=-3.78420835878, z=0
[INFO] [1729841856.650662]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.650795]: Calculated Dynamic ZMP: x=56.3061010028, y=-37.1324107936
[INFO] [1729841856.650980]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.751610]: Calculated Dynamic CoM: x=10.0323193902, y=-2.53108279553, z=40.4791489916
[INFO] [1729841856.751909]: Projected CoM on the ground: x=10.0323193902, y=-2.53108279553, z=0
[INFO] [1729841856.752128]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.752288]: Calculated Dynamic ZMP: x=31.7683782929, y=-9.31098030085
[INFO] [1729841856.752753]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.850173]: Calculated Dynamic CoM: x=4.62109864486, y=-1.8149774195, z=41.4576185953
[INFO] [1729841856.850442]: Projected CoM on the ground: x=4.62109864486, y=-1.8149774195, z=0
[INFO] [1729841856.850632]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.850764]: Calculated Dynamic ZMP: x=-0.567399542897, y=20.8778860804
[INFO] [1729841856.850946]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841856.950130]: Calculated Dynamic CoM: x=11.0304140924, y=0.411152634943, z=40.2558004581
[INFO] [1729841856.950422]: Projected CoM on the ground: x=11.0304140924, y=0.411152634943, z=0
[INFO] [1729841856.950641]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841856.950853]: Calculated Dynamic ZMP: x=43.106341503, y=53.6828655651
[INFO] [1729841856.951101]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841857.050130]: Calculated Dynamic CoM: x=8.60424183351, y=-2.27643870703, z=40.7875801704
[INFO] [1729841857.050406]: Projected CoM on the ground: x=8.60424183351, y=-2.27643870703, z=0
[INFO] [1729841857.050581]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.050715]: Calculated Dynamic ZMP: x=28.0885637917, y=-5.82786041503
[INFO] [1729841857.050898]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.150143]: Calculated Dynamic CoM: x=3.69399615139, y=-2.46698525994, z=41.5120909847
[INFO] [1729841857.150419]: Projected CoM on the ground: x=3.69399615139, y=-2.46698525994, z=0
[INFO] [1729841857.150578]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.150723]: Calculated Dynamic ZMP: x=-4.10650571552, y=-24.7480816065
[INFO] [1729841857.150912]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.250179]: Calculated Dynamic CoM: x=9.15860255877, y=-3.34779046508, z=40.5943052648
[INFO] [1729841857.250461]: Projected CoM on the ground: x=9.15860255877, y=-3.34779046508, z=0
[INFO] [1729841857.250648]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.250824]: Calculated Dynamic ZMP: x=36.5602849602, y=-36.4262422854
[INFO] [1729841857.251055]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.350152]: Calculated Dynamic CoM: x=11.0636119697, y=-3.25704388197, z=40.1184736475
[INFO] [1729841857.350447]: Projected CoM on the ground: x=11.0636119697, y=-3.25704388197, z=0
[INFO] [1729841857.350670]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.350855]: Calculated Dynamic ZMP: x=36.9317311911, y=-20.0558497469
[INFO] [1729841857.351103]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.450448]: Calculated Dynamic CoM: x=0.795511289148, y=-2.15226279545, z=41.6623519281
[INFO] [1729841857.450778]: Projected CoM on the ground: x=0.795511289148, y=-2.15226279545, z=0
[INFO] [1729841857.450986]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.451191]: Calculated Dynamic ZMP: x=-28.4710466586, y=-10.7591272922
[INFO] [1729841857.451454]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.550270]: Calculated Dynamic CoM: x=7.23019180205, y=-0.596196987619, z=41.0735211607
[INFO] [1729841857.550549]: Projected CoM on the ground: x=7.23019180205, y=-0.596196987619, z=0
[INFO] [1729841857.550717]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.550862]: Calculated Dynamic ZMP: x=18.2233049614, y=54.6317240979
[INFO] [1729841857.551067]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841857.650278]: Calculated Dynamic CoM: x=8.5604171207, y=-2.56788041464, z=40.7323366854
[INFO] [1729841857.650582]: Projected CoM on the ground: x=8.5604171207, y=-2.56788041464, z=0
[INFO] [1729841857.650777]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.651009]: Calculated Dynamic ZMP: x=28.8327752754, y=-14.2374442441
[INFO] [1729841857.651259]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.750266]: Calculated Dynamic CoM: x=3.62297990162, y=-2.72434867615, z=41.4403416687
[INFO] [1729841857.750556]: Projected CoM on the ground: x=3.62297990162, y=-2.72434867615, z=0
[INFO] [1729841857.750747]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.750896]: Calculated Dynamic ZMP: x=-4.40234201364, y=-47.0863817956
[INFO] [1729841857.751103]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.850288]: Calculated Dynamic CoM: x=7.42583088703, y=-2.7317910996, z=40.9149018444
[INFO] [1729841857.850611]: Projected CoM on the ground: x=7.42583088703, y=-2.7317910996, z=0
[INFO] [1729841857.850835]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.851041]: Calculated Dynamic ZMP: x=22.1668180959, y=-22.1463815697
[INFO] [1729841857.851310]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.950203]: Calculated Dynamic CoM: x=9.94262392362, y=-2.75604724984, z=40.3645602569
[INFO] [1729841857.950475]: Projected CoM on the ground: x=9.94262392362, y=-2.75604724984, z=0
[INFO] [1729841857.950645]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841857.950784]: Calculated Dynamic ZMP: x=36.4292790359, y=-16.0697391492
[INFO] [1729841857.950966]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.050157]: Calculated Dynamic CoM: x=11.5863281969, y=-1.24794480134, z=39.985865578
[INFO] [1729841858.050436]: Projected CoM on the ground: x=11.5863281969, y=-1.24794480134, z=0
[INFO] [1729841858.050622]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.050802]: Calculated Dynamic ZMP: x=50.2011409774, y=18.0948543203
[INFO] [1729841858.051060]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.150143]: Calculated Dynamic CoM: x=3.70622473552, y=-1.30735725751, z=41.4553980574
[INFO] [1729841858.150415]: Projected CoM on the ground: x=3.70622473552, y=-1.30735725751, z=0
[INFO] [1729841858.150613]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.150798]: Calculated Dynamic ZMP: x=-6.08569397256, y=48.4751782966
[INFO] [1729841858.151026]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.250153]: Calculated Dynamic CoM: x=6.8800772595, y=-1.72395333035, z=41.0320436489
[INFO] [1729841858.250412]: Projected CoM on the ground: x=6.8800772595, y=-1.72395333035, z=0
[INFO] [1729841858.250566]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.250695]: Calculated Dynamic ZMP: x=16.3959497212, y=13.2353704476
[INFO] [1729841858.250876]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.350134]: Calculated Dynamic CoM: x=-2.31427450411, y=-1.43401422234, z=41.5521726221
[INFO] [1729841858.350412]: Projected CoM on the ground: x=-2.31427450411, y=-1.43401422234, z=0
[INFO] [1729841858.350623]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.350818]: Calculated Dynamic ZMP: x=-42.8762825174, y=-82.0572559582
[INFO] [1729841858.351063]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.450182]: Calculated Dynamic CoM: x=5.12050183036, y=-3.53062107617, z=41.1750670561
[INFO] [1729841858.450464]: Projected CoM on the ground: x=5.12050183036, y=-3.53062107617, z=0
[INFO] [1729841858.450619]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.450754]: Calculated Dynamic ZMP: x=9.06935299488, y=-64.5127758463
[INFO] [1729841858.450967]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.550168]: Calculated Dynamic CoM: x=11.2482185798, y=-1.96573839357, z=40.0543471057
[INFO] [1729841858.550432]: Projected CoM on the ground: x=11.2482185798, y=-1.96573839357, z=0
[INFO] [1729841858.550618]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.550802]: Calculated Dynamic ZMP: x=42.1511184644, y=1.46592606306
[INFO] [1729841858.551046]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.650159]: Calculated Dynamic CoM: x=9.04376485287, y=-0.761788691171, z=40.65263963
[INFO] [1729841858.650440]: Projected CoM on the ground: x=9.04376485287, y=-0.761788691171, z=0
[INFO] [1729841858.650687]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.650858]: Calculated Dynamic ZMP: x=31.5989536098, y=38.0432561464
[INFO] [1729841858.651092]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.750156]: Calculated Dynamic CoM: x=4.7951962254, y=-0.878310649072, z=41.3662434604
[INFO] [1729841858.750433]: Projected CoM on the ground: x=4.7951962254, y=-0.878310649072, z=0
[INFO] [1729841858.750647]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.750783]: Calculated Dynamic ZMP: x=0.758324960065, y=54.1183403547
[INFO] [1729841858.751019]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.850340]: Calculated Dynamic CoM: x=8.44199202323, y=-1.80481947936, z=40.7366016036
[INFO] [1729841858.850625]: Projected CoM on the ground: x=8.44199202323, y=-1.80481947936, z=0
[INFO] [1729841858.850818]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.850989]: Calculated Dynamic ZMP: x=32.4133278655, y=10.3204996828
[INFO] [1729841858.851222]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.950278]: Calculated Dynamic CoM: x=9.06906335537, y=-2.13375133615, z=40.5623793283
[INFO] [1729841858.950571]: Projected CoM on the ground: x=9.06906335537, y=-2.13375133615, z=0
[INFO] [1729841858.950762]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841858.950928]: Calculated Dynamic ZMP: x=36.0297801186, y=-1.90196715599
[INFO] [1729841858.951140]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841859.050293]: Calculated Dynamic CoM: x=8.25477587298, y=-1.32107424419, z=40.7679636105
[INFO] [1729841859.050580]: Projected CoM on the ground: x=8.25477587298, y=-1.32107424419, z=0
[INFO] [1729841859.050744]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841859.050889]: Calculated Dynamic ZMP: x=23.2372604099, y=20.0196443615
[INFO] [1729841859.051095]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.150319]: Calculated Dynamic CoM: x=16.0899919017, y=0.893595113796, z=38.3765308065
[INFO] [1729841859.150578]: Projected CoM on the ground: x=16.0899919017, y=0.893595113796, z=0
[INFO] [1729841859.150764]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841859.150913]: Calculated Dynamic ZMP: x=88.4856949775, y=50.1737233742
[INFO] [1729841859.151207]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.250150]: Calculated Dynamic CoM: x=10.3630379431, y=5.25037308493, z=39.9710862931
[INFO] [1729841859.250422]: Projected CoM on the ground: x=10.3630379431, y=5.25037308493, z=0
[INFO] [1729841859.250613]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841859.250786]: Calculated Dynamic ZMP: x=39.8915399958, y=122.236961766
[INFO] [1729841859.251011]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.350192]: Calculated Dynamic CoM: x=8.94346203142, y=2.22237527293, z=40.5921451445
[INFO] [1729841859.350490]: Projected CoM on the ground: x=8.94346203142, y=2.22237527293, z=0
[INFO] [1729841859.350697]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841859.350875]: Calculated Dynamic ZMP: x=30.1459211686, y=107.615956475
[INFO] [1729841859.351143]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.450179]: Calculated Dynamic CoM: x=3.34982047462, y=-1.38770307893, z=41.4668505598
[INFO] [1729841859.450469]: Projected CoM on the ground: x=3.34982047462, y=-1.38770307893, z=0
[INFO] [1729841859.450665]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729841859.450863]: Calculated Dynamic ZMP: x=-11.1114950335, y=61.1822709296
[INFO] [1729841859.451118]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
