[INFO] [1729841850.242072]: Waiting for sensor data...
[INFO] [1729841850.342420]: Calculated Dynamic CoM: x=5.38731061042, y=-1.03342753385, z=25.4235437457
[INFO] [1729841855.943189]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.042284]: Calculated Dynamic CoM: x=5.80081916024, y=-1.91184118894, z=25.2550447697
[INFO] [1729841856.042583]: Projected CoM on the ground: x=5.80081916024, y=-1.91184118894, z=0
[INFO] [1729841856.042798]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.042984]: Calculated Dynamic ZMP: x=7.9562137308, y=-3.27418143348
[INFO] [1729841856.043237]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.142272]: Calculated Dynamic CoM: x=1.89746459329, y=-1.15781396096, z=25.9286416107
[INFO] [1729841856.142567]: Projected CoM on the ground: x=1.89746459329, y=-1.15781396096, z=0
[INFO] [1729841856.142777]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.142991]: Calculated Dynamic ZMP: x=2.39082390036, y=-1.6630383996
[INFO] [1729841856.143275]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.242342]: Calculated Dynamic CoM: x=-3.07042644893, y=-0.718042238089, z=25.8395437708
[INFO] [1729841856.242604]: Projected CoM on the ground: x=-3.07042644893, y=-0.718042238089, z=0
[INFO] [1729841856.242763]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.242903]: Calculated Dynamic ZMP: x=-4.31694783932, y=-1.71564566795
[INFO] [1729841856.243146]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.342323]: Calculated Dynamic CoM: x=2.67574608148, y=-0.579322784473, z=25.916196196
[INFO] [1729841856.342619]: Projected CoM on the ground: x=2.67574608148, y=-0.579322784473, z=0
[INFO] [1729841856.342806]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.342942]: Calculated Dynamic ZMP: x=3.58296547313, y=0.914594186147
[INFO] [1729841856.343145]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841856.442270]: Calculated Dynamic CoM: x=2.87402766875, y=-1.13391167039, z=25.8853009554
[INFO] [1729841856.442552]: Projected CoM on the ground: x=2.87402766875, y=-1.13391167039, z=0
[INFO] [1729841856.442743]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.442902]: Calculated Dynamic ZMP: x=3.86505977815, y=-1.5154288124
[INFO] [1729841856.443131]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.542269]: Calculated Dynamic CoM: x=0.641292782132, y=-1.08503801667, z=26.0578309243
[INFO] [1729841856.542544]: Projected CoM on the ground: x=0.641292782132, y=-1.08503801667, z=0
[INFO] [1729841856.542750]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.542878]: Calculated Dynamic ZMP: x=0.935915733574, y=-2.22861116011
[INFO] [1729841856.543067]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.642282]: Calculated Dynamic CoM: x=4.5291750587, y=-1.62712108886, z=25.6269105066
[INFO] [1729841856.642578]: Projected CoM on the ground: x=4.5291750587, y=-1.62712108886, z=0
[INFO] [1729841856.642768]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.642898]: Calculated Dynamic ZMP: x=6.10022796925, y=-2.76105514106
[INFO] [1729841856.643092]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.742267]: Calculated Dynamic CoM: x=3.38953996675, y=-1.16874540261, z=25.8261495993
[INFO] [1729841856.742555]: Projected CoM on the ground: x=3.38953996675, y=-1.16874540261, z=0
[INFO] [1729841856.742759]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.742940]: Calculated Dynamic ZMP: x=4.24909191978, y=-1.46823588555
[INFO] [1729841856.743210]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.842281]: Calculated Dynamic CoM: x=-1.28068515675, y=-0.976912462713, z=25.9851785961
[INFO] [1729841856.842784]: Projected CoM on the ground: x=-1.28068515675, y=-0.976912462713, z=0
[INFO] [1729841856.842994]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.843175]: Calculated Dynamic ZMP: x=-1.80324994536, y=-1.1747940515
[INFO] [1729841856.843443]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841856.942271]: Calculated Dynamic CoM: x=3.58726271308, y=-0.267679124401, z=25.7953483307
[INFO] [1729841856.942560]: Projected CoM on the ground: x=3.58726271308, y=-0.267679124401, z=0
[INFO] [1729841856.942754]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841856.942898]: Calculated Dynamic ZMP: x=4.68354948606, y=1.43634006266
[INFO] [1729841856.943094]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841857.042274]: Calculated Dynamic CoM: x=2.96864454793, y=-1.11090380167, z=25.845968897
[INFO] [1729841857.042563]: Projected CoM on the ground: x=2.96864454793, y=-1.11090380167, z=0
[INFO] [1729841857.042777]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.042912]: Calculated Dynamic ZMP: x=3.98725391719, y=-1.41237469963
[INFO] [1729841857.043118]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.142283]: Calculated Dynamic CoM: x=-1.83415032329, y=-0.849082972721, z=25.973883082
[INFO] [1729841857.142547]: Projected CoM on the ground: x=-1.83415032329, y=-0.849082972721, z=0
[INFO] [1729841857.142724]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.142869]: Calculated Dynamic ZMP: x=-2.4483606293, y=-1.60863303373
[INFO] [1729841857.143141]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.242337]: Calculated Dynamic CoM: x=1.75978306341, y=-1.2503848035, z=25.9570104549
[INFO] [1729841857.242609]: Projected CoM on the ground: x=1.75978306341, y=-1.2503848035, z=0
[INFO] [1729841857.242809]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.243007]: Calculated Dynamic ZMP: x=2.42223391308, y=-2.43934078856
[INFO] [1729841857.243247]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.342280]: Calculated Dynamic CoM: x=3.81586869484, y=-1.35343954803, z=25.7249082385
[INFO] [1729841857.342542]: Projected CoM on the ground: x=3.81586869484, y=-1.35343954803, z=0
[INFO] [1729841857.342710]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.342836]: Calculated Dynamic ZMP: x=4.79197234976, y=-1.91963825212
[INFO] [1729841857.343093]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.442297]: Calculated Dynamic CoM: x=-2.97943925104, y=-0.558774300341, z=25.8274867087
[INFO] [1729841857.442572]: Projected CoM on the ground: x=-2.97943925104, y=-0.558774300341, z=0
[INFO] [1729841857.442760]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.442916]: Calculated Dynamic ZMP: x=-4.01155080058, y=-1.95381621294
[INFO] [1729841857.443153]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.542481]: Calculated Dynamic CoM: x=0.974743115006, y=-0.811686662384, z=25.9454779026
[INFO] [1729841857.542761]: Projected CoM on the ground: x=0.974743115006, y=-0.811686662384, z=0
[INFO] [1729841857.542946]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.543133]: Calculated Dynamic ZMP: x=1.22056305702, y=0.96033916572
[INFO] [1729841857.543366]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841857.642289]: Calculated Dynamic CoM: x=2.498468445, y=-1.12388852589, z=25.8097701793
[INFO] [1729841857.642557]: Projected CoM on the ground: x=2.498468445, y=-1.12388852589, z=0
[INFO] [1729841857.642747]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.642911]: Calculated Dynamic ZMP: x=3.35715264902, y=-1.52556226883
[INFO] [1729841857.643137]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.742277]: Calculated Dynamic CoM: x=-0.55183890501, y=-0.91970517786, z=25.9294950628
[INFO] [1729841857.742584]: Projected CoM on the ground: x=-0.55183890501, y=-0.91970517786, z=0
[INFO] [1729841857.742820]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.742995]: Calculated Dynamic ZMP: x=-0.689168428618, y=-2.58737561259
[INFO] [1729841857.743261]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.842314]: Calculated Dynamic CoM: x=1.08951120509, y=-1.11110489365, z=25.8945875998
[INFO] [1729841857.842654]: Projected CoM on the ground: x=1.08951120509, y=-1.11110489365, z=0
[INFO] [1729841857.842862]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.843054]: Calculated Dynamic ZMP: x=1.45208755433, y=-1.84851946073
[INFO] [1729841857.843347]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841857.942292]: Calculated Dynamic CoM: x=3.21340160636, y=-1.03359853523, z=25.7181810945
[INFO] [1729841857.942608]: Projected CoM on the ground: x=3.21340160636, y=-1.03359853523, z=0
[INFO] [1729841857.942820]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841857.942990]: Calculated Dynamic ZMP: x=4.0277221206, y=-1.08099143696
[INFO] [1729841857.943194]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.042277]: Calculated Dynamic CoM: x=4.04179701621, y=-0.575406948879, z=25.5852978919
[INFO] [1729841858.042536]: Projected CoM on the ground: x=4.04179701621, y=-0.575406948879, z=0
[INFO] [1729841858.042684]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.042812]: Calculated Dynamic ZMP: x=5.36578710194, y=0.349735269683
[INFO] [1729841858.043006]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.142271]: Calculated Dynamic CoM: x=-0.756555146665, y=-1.23054137218, z=25.8485212444
[INFO] [1729841858.142541]: Projected CoM on the ground: x=-0.756555146665, y=-1.23054137218, z=0
[INFO] [1729841858.142719]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.142898]: Calculated Dynamic ZMP: x=-1.04025165538, y=0.530641402532
[INFO] [1729841858.143148]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.242201]: Calculated Dynamic CoM: x=2.4327759383, y=-0.883438843556, z=25.7172903251
[INFO] [1729841858.242478]: Projected CoM on the ground: x=2.4327759383, y=-0.883438843556, z=0
[INFO] [1729841858.242679]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.242893]: Calculated Dynamic ZMP: x=3.24097578065, y=-0.440074564691
[INFO] [1729841858.243167]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.342304]: Calculated Dynamic CoM: x=-3.73521746793, y=0.107060832253, z=25.5762971097
[INFO] [1729841858.342547]: Projected CoM on the ground: x=-3.73521746793, y=0.107060832253, z=0
[INFO] [1729841858.342695]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.342822]: Calculated Dynamic ZMP: x=-4.87943705909, y=-2.28203504608
[INFO] [1729841858.343023]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.442285]: Calculated Dynamic CoM: x=0.447344265115, y=-1.17606719244, z=25.8231094542
[INFO] [1729841858.442581]: Projected CoM on the ground: x=0.447344265115, y=-1.17606719244, z=0
[INFO] [1729841858.442757]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.442953]: Calculated Dynamic ZMP: x=0.696020206826, y=-3.52776815141
[INFO] [1729841858.443244]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.542327]: Calculated Dynamic CoM: x=5.32949974893, y=-0.960452532655, z=25.3113938528
[INFO] [1729841858.542617]: Projected CoM on the ground: x=5.32949974893, y=-0.960452532655, z=0
[INFO] [1729841858.542806]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.542987]: Calculated Dynamic ZMP: x=6.61633853967, y=-0.895923500688
[INFO] [1729841858.543223]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.642282]: Calculated Dynamic CoM: x=4.45762574401, y=0.125356118438, z=25.5087195368
[INFO] [1729841858.642557]: Projected CoM on the ground: x=4.45762574401, y=0.125356118438, z=0
[INFO] [1729841858.642779]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.642947]: Calculated Dynamic ZMP: x=5.8450237308, y=2.19228333398
[INFO] [1729841858.643199]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.742279]: Calculated Dynamic CoM: x=-1.26583924775, y=-1.42702722366, z=25.8200548727
[INFO] [1729841858.742562]: Projected CoM on the ground: x=-1.26583924775, y=-1.42702722366, z=0
[INFO] [1729841858.742760]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.742946]: Calculated Dynamic ZMP: x=-1.7127681794, y=0.624648195027
[INFO] [1729841858.743221]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841858.842271]: Calculated Dynamic CoM: x=4.0002543411, y=-1.15706662447, z=25.5134273533
[INFO] [1729841858.842553]: Projected CoM on the ground: x=4.0002543411, y=-1.15706662447, z=0
[INFO] [1729841858.842752]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.842945]: Calculated Dynamic ZMP: x=5.72983755933, y=-1.55885798856
[INFO] [1729841858.843217]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841858.942285]: Calculated Dynamic CoM: x=3.28409778197, y=-0.995269855849, z=25.588498168
[INFO] [1729841858.942576]: Projected CoM on the ground: x=3.28409778197, y=-0.995269855849, z=0
[INFO] [1729841858.942801]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841858.942996]: Calculated Dynamic ZMP: x=4.39123132444, y=-0.961052616099
[INFO] [1729841858.943271]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841859.042272]: Calculated Dynamic CoM: x=1.50927804982, y=-0.930074564519, z=25.7328739505
[INFO] [1729841859.042576]: Projected CoM on the ground: x=1.50927804982, y=-0.930074564519, z=0
[INFO] [1729841859.042798]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841859.042993]: Calculated Dynamic ZMP: x=1.95327675762, y=-0.535678762366
[INFO] [1729841859.043265]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.142267]: Calculated Dynamic CoM: x=7.13281002591, y=0.213000072072, z=24.7722534971
[INFO] [1729841859.142546]: Projected CoM on the ground: x=7.13281002591, y=0.213000072072, z=0
[INFO] [1729841859.142747]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841859.142884]: Calculated Dynamic ZMP: x=10.0281327529, y=1.94816689982
[INFO] [1729841859.143091]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.242636]: Calculated Dynamic CoM: x=4.82975159388, y=2.05925676741, z=25.2270007261
[INFO] [1729841859.242947]: Projected CoM on the ground: x=4.82975159388, y=2.05925676741, z=0
[INFO] [1729841859.243168]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841859.243357]: Calculated Dynamic ZMP: x=6.08262863455, y=5.52631269407
[INFO] [1729841859.243620]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.342271]: Calculated Dynamic CoM: x=2.15902839087, y=-0.13647128509, z=25.7040756642
[INFO] [1729841859.342553]: Projected CoM on the ground: x=2.15902839087, y=-0.13647128509, z=0
[INFO] [1729841859.342736]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841859.342867]: Calculated Dynamic ZMP: x=2.76124315762, y=3.15702830076
[INFO] [1729841859.343069]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841859.442285]: Calculated Dynamic CoM: x=-1.27835039983, y=-1.42751524341, z=25.7064977774
[INFO] [1729841859.442605]: Projected CoM on the ground: x=-1.27835039983, y=-1.42751524341, z=0
[INFO] [1729841859.442831]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841859.443026]: Calculated Dynamic ZMP: x=-1.82599277004, y=1.06824071434
[INFO] [1729841859.443289]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
